"Topic","RankOrder_ImportantceforWord","Word"
"Topic 119",74,"identify"
"Topic 119",75,"examples"
"Topic 119",76,"selected"
"Topic 119",77,"provide"
"Topic 119",78,"processors"
"Topic 119",79,"diagrams"
"Topic 119",80,"least"
"Topic 119",81,"embodied"
"Topic 119",82,"environment"
"Topic 119",83,"media"
"Topic 119",84,"type"
"Topic 119",85,"generating"
"Topic 119",86,"part"
"Topic 119",87,"purpose"
"Topic 119",88,"product"
"Topic 119",89,"limited"
"Topic 119",90,"executable"
"Topic 119",91,"executed"
"Topic 119",92,"number"
"Topic 119",93,"representing"
"Topic 119",94,"language"
"Topic 119",95,"execution"
"Topic 119",96,"steps"
"Topic 119",97,"users"
"Topic 119",98,"performed"
"Topic 119",99,"statistics"
"Topic 119",100,"elements"
"Topic 120",1,"node"
"Topic 120",2,"nodes"
"Topic 120",3,"link"
"Topic 120",4,"routing"
"Topic 120",5,"links"
"Topic 120",6,"path"
"Topic 120",7,"example"
"Topic 120",8,"source"
"Topic 120",9,"topology"
"Topic 120",10,"information"
"Topic 120",11,"network"
"Topic 120",12,"peer"
"Topic 120",13,"graph"
"Topic 120",14,"will"
"Topic 120",15,"destination"
"Topic 120",16,"used"
"Topic 120",17,"table"
"Topic 120",18,"arithmetic"
"Topic 120",19,"traffic"
"Topic 120",20,"number"
"Topic 120",21,"paths"
"Topic 120",22,"failure"
"Topic 120",23,"sink"
"Topic 120",24,"particular"
"Topic 120",25,"processor"
"Topic 120",26,"logarithmic"
"Topic 120",27,"discovery"
"Topic 120",28,"cost"
"Topic 120",29,"described"
"Topic 120",30,"distributed"
"Topic 120",31,"process"
"Topic 120",32,"includes"
"Topic 120",33,"also"
"Topic 120",34,"part"
"Topic 120",35,"root"
"Topic 120",36,"associated"
"Topic 120",37,"neighboring"
"Topic 120",38,"identifier"
"Topic 120",39,"illustrated"
"Topic 120",40,"bandwidth"
"Topic 120",41,"another"
"Topic 120",42,"route"
"Topic 120",43,"logical"
"Topic 120",44,"propagation"
"Topic 120",45,"fraction"
"Topic 120",46,"forwarding"
"Topic 120",47,"integer"
"Topic 120",48,"random"
"Topic 120",49,"neighbor"
"Topic 120",50,"interpolation"
"Topic 120",51,"structure"
"Topic 120",52,"accordance"
"Topic 120",53,"shown"
"Topic 120",54,"thus"
"Topic 120",55,"pair"
"Topic 120",56,"mantissa"
"Topic 120",57,"assigned"
"Topic 120",58,"given"
"Topic 120",59,"determine"
"Topic 120",60,"local"
"Topic 120",61,"intermediate"
"Topic 120",62,"reactive"
"Topic 120",63,"using"
"Topic 120",64,"state"
"Topic 120",65,"referring"
"Topic 120",66,"since"
"Topic 120",67,"within"
"Topic 120",68,"memory"
"Topic 120",69,"race"
"Topic 120",70,"routed"
"Topic 120",71,"however"
"Topic 120",72,"zamari"
"Topic 120",73,"illustrates"
"Topic 120",74,"connected"
"Topic 120",75,"upon"
"Topic 120",76,"list"
"Topic 120",77,"updated"
"Topic 120",78,"plurality"
"Topic 120",79,"physical"
"Topic 120",80,"lowest"
"Topic 120",81,"networks"
"Topic 120",82,"represented"
"Topic 120",83,"identifiers"
"Topic 120",84,"first"
"Topic 120",85,"diagram"
"Topic 120",86,"decapsulation"
"Topic 120",87,"forward"
"Topic 120",88,"flow"
"Topic 120",89,"nndp"
"Topic 120",90,"storage"
"Topic 120",91,"exponent"
"Topic 120",92,"peers"
"Topic 120",93,"stored"
"Topic 120",94,"selected"
"Topic 120",95,"implementation"
"Topic 120",96,"herein"
"Topic 120",97,"based"
"Topic 120",98,"description"
"Topic 120",99,"response"
"Topic 120",100,"multiple"
"Topic 121",1,"composition"
"Topic 121",2,"weight"
"Topic 121",3,"acid"
"Topic 121",4,"invention"
"Topic 121",5,"present"
"Topic 121",6,"water"
"Topic 121",7,"compositions"
"Topic 121",8,"used"
"Topic 121",9,"preferably"
"Topic 121",10,"example"
"Topic 121",11,"least"
"Topic 121",12,"suitable"
"Topic 121",13,"include"
"Topic 121",14,"agent"
"Topic 121",15,"thereof"
"Topic 121",16,"also"
"Topic 121",17,"glycol"
"Topic 121",18,"comprising"
"Topic 121",19,"sodium"
"Topic 121",20,"herein"
"Topic 121",21,"agents"
"Topic 121",22,"andor"
"Topic 121",23,"amount"
"Topic 121",24,"examples"
"Topic 121",25,"percent"
"Topic 121",26,"mixture"
"Topic 121",27,"fatty"
"Topic 121",28,"less"
"Topic 121",29,"form"
"Topic 121",30,"preferred"
"Topic 121",31,"polymer"
"Topic 121",32,"alcohol"
"Topic 121",33,"containing"
"Topic 121",34,"added"
"Topic 121",35,"aqueous"
"Topic 121",36,"liquid"
"Topic 121",37,"embodiment"
"Topic 121",38,"compounds"
"Topic 121",39,"acids"
"Topic 121",40,"mixtures"
"Topic 121",41,"alkyl"
"Topic 121",42,"total"
"Topic 121",43,"organic"
"Topic 121",44,"comprises"
"Topic 121",45,"described"
"Topic 121",46,"groups"
"Topic 121",47,"foam"
"Topic 121",48,"salts"
"Topic 121",49,"selected"
"Topic 121",50,"range"
"Topic 121",51,"polymers"
"Topic 121",52,"viscosity"
"Topic 121",53,"product"
"Topic 121",54,"prepared"
"Topic 121",55,"temperature"
"Topic 121",56,"typically"
"Topic 121",57,"available"
"Topic 121",58,"known"
"Topic 121",59,"another"
"Topic 121",60,"esters"
"Topic 121",61,"ether"
"Topic 121",62,"table"
"Topic 121",63,"derivatives"
"Topic 121",64,"additive"
"Topic 121",65,"watersoluble"
"Topic 121",66,"surfactants"
"Topic 121",67,"salt"
"Topic 121",68,"surfactant"
"Topic 121",69,"wherein"
"Topic 121",70,"comprise"
"Topic 121",71,"based"
"Topic 121",72,"combination"
"Topic 121",73,"ester"
"Topic 121",74,"properties"
"Topic 121",75,"starch"
"Topic 121",76,"limited"
"Topic 121",77,"materials"
"Topic 121",78,"products"
"Topic 121",79,"solvent"
"Topic 121",80,"including"
"Topic 121",81,"mixing"
"Topic 121",82,"functional"
"Topic 121",83,"consisting"
"Topic 121",84,"carbon"
"Topic 121",85,"approximately"
"Topic 121",86,"ammonium"
"Topic 121",87,"high"
"Topic 121",88,"oxide"
"Topic 121",89,"certain"
"Topic 121",90,"particular"
"Topic 121",91,"application"
"Topic 121",92,"emulsion"
"Topic 121",93,"reaction"
"Topic 121",94,"free"
"Topic 121",95,"cationic"
"Topic 121",96,"ratio"
"Topic 121",97,"calcium"
"Topic 121",98,"addition"
"Topic 121",99,"group"
"Topic 121",100,"formulation"
"Topic 122",1,"tube"
"Topic 122",2,"catheter"
"Topic 122",3,"distal"
"Topic 122",4,"vessel"
"Topic 122",5,"proximal"
"Topic 122",6,"stent"
"Topic 122",7,"delivery"
"Topic 122",8,"within"
"Topic 122",9,"occluding"
"Topic 122",10,"balloon"
"Topic 122",11,"lumen"
"Topic 122",12,"length"
"Topic 122",13,"portion"
"Topic 122",14,"diameter"
"Topic 122",15,"elongate"
"Topic 122",16,"configuration"
"Topic 122",17,"blood"
"Topic 122",18,"tubes"
"Topic 122",19,"guidewire"
"Topic 122",20,"tubular"
"Topic 122",21,"expanded"
"Topic 122",22,"wire"
"Topic 122",23,"wall"
"Topic 122",24,"sheath"
"Topic 122",25,"embodiment"
"Topic 122",26,"material"
"Topic 122",27,"example"
"Topic 122",28,"body"
"Topic 122",29,"structure"
"Topic 122",30,"lattice"
"Topic 122",31,"shown"
"Topic 122",32,"embodiments"
"Topic 122",33,"along"
"Topic 122",34,"force"
"Topic 122",35,"section"
"Topic 122",36,"deployed"
"Topic 122",37,"inner"
"Topic 122",38,"guide"
"Topic 122",39,"used"
"Topic 122",40,"also"
"Topic 122",41,"attached"
"Topic 122",42,"another"
"Topic 122",43,"site"
"Topic 122",44,"illustrates"
"Topic 122",45,"vein"
"Topic 122",46,"described"
"Topic 122",47,"will"
"Topic 122",48,"inflatable"
"Topic 122",49,"positioned"
"Topic 122",50,"system"
"Topic 122",51,"disposed"
"Topic 122",52,"expansion"
"Topic 122",53,"surface"
"Topic 122",54,"greater"
"Topic 122",55,"outer"
"Topic 122",56,"member"
"Topic 122",57,"desired"
"Topic 122",58,"helical"
"Topic 122",59,"coil"
"Topic 122",60,"shape"
"Topic 122",61,"aneurysm"
"Topic 122",62,"area"
"Topic 122",63,"cavity"
"Topic 122",64,"location"
"Topic 122",65,"compressed"
"Topic 122",66,"comprises"
"Topic 122",67,"density"
"Topic 122",68,"state"
"Topic 122",69,"region"
"Topic 122",70,"deployment"
"Topic 122",71,"figs"
"Topic 122",72,"expandable"
"Topic 122",73,"volume"
"Topic 122",74,"porosity"
"Topic 122",75,"vascular"
"Topic 122",76,"partially"
"Topic 122",77,"flexible"
"Topic 122",78,"struts"
"Topic 122",79,"pressure"
"Topic 122",80,"assembly"
"Topic 122",81,"substantially"
"Topic 122",82,"flow"
"Topic 122",83,"adjacent"
"Topic 122",84,"without"
"Topic 122",85,"elongated"
"Topic 122",86,"inches"
"Topic 122",87,"advanced"
"Topic 122",88,"strands"
"Topic 122",89,"size"
"Topic 122",90,"patient"
"Topic 122",91,"using"
"Topic 122",92,"alternatively"
"Topic 122",93,"opening"
"Topic 122",94,"stents"
"Topic 122",95,"less"
"Topic 122",96,"artery"
"Topic 122",97,"fluid"
"Topic 122",98,"inflation"
"Topic 122",99,"inch"
"Topic 122",100,"braid"
"Topic 123",1,"chamber"
"Topic 123",2,"pressure"
"Topic 123",3,"passage"
"Topic 123",4,"chambers"
"Topic 123",5,"supply"
"Topic 123",6,"treatment"
"Topic 123",7,"vacuum"
"Topic 123",8,"provided"
"Topic 123",9,"side"
"Topic 123",10,"damper"
"Topic 123",11,"curtain"
"Topic 123",12,"inside"
"Topic 123",13,"shown"
"Topic 123",14,"valve"
"Topic 123",15,"opening"
"Topic 123",16,"discharge"
"Topic 123",17,"airbag"
"Topic 123",18,"embodiment"
"Topic 123",19,"thus"
"Topic 123",20,"suction"
"Topic 123",21,"processed"
"Topic 123",22,"example"
"Topic 123",23,"position"
"Topic 123",24,"formed"
"Topic 123",25,"pump"
"Topic 123",26,"described"
"Topic 123",27,"supplied"
"Topic 123",28,"cloth"
"Topic 123",29,"system"
"Topic 123",30,"according"
"Topic 123",31,"result"
"Topic 123",32,"connected"
"Topic 123",33,"communication"
"Topic 123",34,"inflator"
"Topic 123",35,"exhaust"
"Topic 123",36,"portion"
"Topic 123",37,"port"
"Topic 123",38,"area"
"Topic 123",39,"rotor"
"Topic 123",40,"spool"
"Topic 123",41,"lock"
"Topic 123",42,"case"
"Topic 123",43,"generator"
"Topic 123",44,"predetermined"
"Topic 123",45,"arranged"
"Topic 123",46,"regulation"
"Topic 123",47,"generation"
"Topic 123",48,"deployment"
"Topic 123",49,"mechanism"
"Topic 123",50,"flow"
"Topic 123",51,"introduction"
"Topic 123",52,"disposed"
"Topic 123",53,"wall"
"Topic 123",54,"view"
"Topic 123",55,"range"
"Topic 123",56,"atmospheric"
"Topic 123",57,"internal"
"Topic 123",58,"direction"
"Topic 123",59,"will"
"Topic 123",60,"toward"
"Topic 123",61,"discharged"
"Topic 123",62,"condition"
"Topic 123",63,"hole"
"Topic 123",64,"transfer"
"Topic 123",65,"advance"
"Topic 123",66,"volume"
"Topic 123",67,"introduced"
"Topic 123",68,"inner"
"Topic 123",69,"tube"
"Topic 123",70,"fluid"
"Topic 123",71,"time"
"Topic 123",72,"turned"
"Topic 123",73,"opened"
"Topic 123",74,"vane"
"Topic 123",75,"bottom"
"Topic 123",76,"outside"
"Topic 123",77,"located"
"Topic 123",78,"carried"
"Topic 123",79,"atmosphere"
"Topic 123",80,"communicated"
"Topic 123",81,"generated"
"Topic 123",82,"possible"
"Topic 123",83,"therefore"
"Topic 123",84,"peripheral"
"Topic 123",85,"also"
"Topic 123",86,"reference"
"Topic 123",87,"operation"
"Topic 123",88,"lockup"
"Topic 123",89,"operating"
"Topic 123",90,"communicating"
"Topic 123",91,"intermediate"
"Topic 123",92,"whereby"
"Topic 123",93,"within"
"Topic 123",94,"rate"
"Topic 123",95,"cushion"
"Topic 123",96,"configuration"
"Topic 123",97,"rotary"
"Topic 123",98,"part"
"Topic 123",99,"rotational"
"Topic 123",100,"thereof"
"Topic 124",1,"message"
"Topic 124",2,"code"
"Topic 124",3,"messages"
"Topic 124",4,"email"
"Topic 124",5,"response"
"Topic 124",6,"sent"
"Topic 124",7,"codes"
"Topic 124",8,"messaging"
"Topic 124",9,"request"
"Topic 124",10,"source"
"Topic 124",11,"interface"
"Topic 124",12,"emergency"
"Topic 124",13,"notification"
"Topic 124",14,"address"
"Topic 124",15,"sends"
"Topic 124",16,"method"
"Topic 124",17,"send"
"Topic 124",18,"will"
"Topic 124",19,"class"
"Topic 124",20,"includes"
"Topic 124",21,"received"
"Topic 124",22,"identifier"
"Topic 124",23,"embodiment"
"Topic 124",24,"mail"
"Topic 124",25,"described"
"Topic 124",26,"corresponding"
"Topic 124",27,"sending"
"Topic 124",28,"using"
"Topic 124",29,"text"
"Topic 124",30,"shown"
"Topic 124",31,"generated"
"Topic 124",32,"list"
"Topic 124",33,"service"
"Topic 124",34,"field"
"Topic 124",35,"implementation"
"Topic 124",36,"used"
"Topic 124",37,"protocol"
"Topic 124",38,"block"
"Topic 124",39,"invention"
"Topic 124",40,"example"
"Topic 124",41,"manager"
"Topic 124",42,"receiving"
"Topic 124",43,"bearer"
"Topic 124",44,"reply"
"Topic 124",45,"flow"
"Topic 124",46,"store"
"Topic 124",47,"process"
"Topic 124",48,"delivery"
"Topic 124",49,"type"
"Topic 124",50,"procedure"
"Topic 124",51,"short"
"Topic 124",52,"also"
"Topic 124",53,"including"
"Topic 124",54,"whether"
"Topic 124",55,"present"
"Topic 124",56,"include"
"Topic 124",57,"stored"
"Topic 124",58,"associated"
"Topic 124",59,"name"
"Topic 124",60,"function"
"Topic 124",61,"application"
"Topic 124",62,"reference"
"Topic 124",63,"communications"
"Topic 124",64,"indicates"
"Topic 124",65,"original"
"Topic 124",66,"description"
"Topic 124",67,"indicating"
"Topic 124",68,"forwarding"
"Topic 124",69,"unique"
"Topic 124",70,"soap"
"Topic 124",71,"table"
"Topic 124",72,"generation"
"Topic 124",73,"multiple"
"Topic 124",74,"receive"
"Topic 124",75,"upon"
"Topic 124",76,"included"
"Topic 124",77,"subsequent"
"Topic 124",78,"shows"
"Topic 124",79,"stores"
"Topic 124",80,"generates"
"Topic 124",81,"diagram"
"Topic 124",82,"spam"
"Topic 124",83,"information"
"Topic 124",84,"trigger"
"Topic 124",85,"language"
"Topic 124",86,"delivered"
"Topic 124",87,"status"
"Topic 124",88,"emails"
"Topic 124",89,"recipient"
"Topic 124",90,"psap"
"Topic 124",91,"generator"
"Topic 124",92,"header"
"Topic 124",93,"recipients"
"Topic 124",94,"figs"
"Topic 124",95,"indication"
"Topic 124",96,"repository"
"Topic 124",97,"receives"
"Topic 124",98,"order"
"Topic 124",99,"electronic"
"Topic 124",100,"accordance"
"Topic 125",1,"panel"
"Topic 125",2,"container"
"Topic 125",3,"panels"
"Topic 125",4,"containers"
"Topic 125",5,"side"
"Topic 125",6,"bottom"
"Topic 125",7,"wall"
"Topic 125",8,"flap"
"Topic 125",9,"blank"
"Topic 125",10,"folded"
"Topic 125",11,"corner"
"Topic 125",12,"dispenser"
"Topic 125",13,"opening"
"Topic 125",14,"folding"
"Topic 125",15,"fold"
"Topic 125",16,"embodiment"
"Topic 125",17,"shown"
"Topic 125",18,"dispensing"
"Topic 125",19,"filling"
"Topic 125",20,"material"
"Topic 125",21,"along"
"Topic 125",22,"configuration"
"Topic 125",23,"interior"
"Topic 125",24,"closure"
"Topic 125",25,"substantially"
"Topic 125",26,"form"
"Topic 125",27,"includes"
"Topic 125",28,"closed"
"Topic 125",29,"bottle"
"Topic 125",30,"shape"
"Topic 125",31,"tray"
"Topic 125",32,"view"
"Topic 125",33,"figs"
"Topic 125",34,"suitable"
"Topic 125",35,"generally"
"Topic 125",36,"attached"
"Topic 125",37,"invention"
"Topic 125",38,"base"
"Topic 125",39,"product"
"Topic 125",40,"plastic"
"Topic 125",41,"flaps"
"Topic 125",42,"connected"
"Topic 125",43,"open"
"Topic 125",44,"illustrated"
"Topic 125",45,"formed"
"Topic 125",46,"walls"
"Topic 125",47,"packaging"
"Topic 125",48,"portion"
"Topic 125",49,"removed"
"Topic 125",50,"contents"
"Topic 125",51,"used"
"Topic 125",52,"surface"
"Topic 125",53,"described"
"Topic 125",54,"will"
"Topic 125",55,"fill"
"Topic 125",56,"frangible"
"Topic 125",57,"exterior"
"Topic 125",58,"reference"
"Topic 125",59,"adjacent"
"Topic 125",60,"sealed"
"Topic 125",61,"carton"
"Topic 125",62,"positioned"
"Topic 125",63,"andor"
"Topic 125",64,"receptacle"
"Topic 125",65,"sterilization"
"Topic 125",66,"least"
"Topic 125",67,"zipper"
"Topic 125",68,"tear"
"Topic 125",69,"cover"
"Topic 125",70,"storage"
"Topic 125",71,"within"
"Topic 125",72,"foldable"
"Topic 125",73,"disposable"
"Topic 125",74,"also"
"Topic 125",75,"reinforcing"
"Topic 125",76,"spout"
"Topic 125",77,"access"
"Topic 125",78,"position"
"Topic 125",79,"removal"
"Topic 125",80,"paint"
"Topic 125",81,"line"
"Topic 125",82,"extends"
"Topic 125",83,"blister"
"Topic 125",84,"present"
"Topic 125",85,"articles"
"Topic 125",86,"sidewall"
"Topic 125",87,"locking"
"Topic 125",88,"perspective"
"Topic 125",89,"contained"
"Topic 125",90,"hinge"
"Topic 125",91,"respective"
"Topic 125",92,"tabs"
"Topic 125",93,"butt"
"Topic 125",94,"edge"
"Topic 125",95,"like"
"Topic 125",96,"materials"
"Topic 125",97,"another"
"Topic 125",98,"onto"
"Topic 125",99,"covering"
"Topic 125",100,"upper"
"Topic 126",1,"probe"
"Topic 126",2,"nucleic"
"Topic 126",3,"acid"
"Topic 126",4,"capture"
"Topic 126",5,"restriction"
"Topic 126",6,"probes"
"Topic 126",7,"target"
"Topic 126",8,"amplification"
"Topic 126",9,"sample"
"Topic 126",10,"support"
"Topic 126",11,"sequence"
"Topic 126",12,"story"
"Topic 126",13,"present"
"Topic 126",14,"endonuclease"
"Topic 126",15,"example"
"Topic 126",16,"rights"
"Topic 126",17,"monetary"
"Topic 126",18,"least"
"Topic 126",19,"hybridization"
"Topic 126",20,"reaction"
"Topic 126",21,"used"
"Topic 126",22,"solid"
"Topic 126",23,"interest"
"Topic 126",24,"shroud"
"Topic 126",25,"accountholder"
"Topic 126",26,"reference"
"Topic 126",27,"amount"
"Topic 126",28,"acids"
"Topic 126",29,"methods"
"Topic 126",30,"label"
"Topic 126",31,"reporter"
"Topic 126",32,"amplifying"
"Topic 126",33,"alice"
"Topic 126",34,"oligonucleotide"
"Topic 126",35,"using"
"Topic 126",36,"step"
"Topic 126",37,"strand"
"Topic 126",38,"stories"
"Topic 126",39,"method"
"Topic 126",40,"product"
"Topic 126",41,"subset"
"Topic 126",42,"sequences"
"Topic 126",43,"will"
"Topic 126",44,"accountholders"
"Topic 126",45,"different"
"Topic 126",46,"complementary"
"Topic 126",47,"products"
"Topic 126",48,"described"
"Topic 126",49,"comprising"
"Topic 126",50,"reserve"
"Topic 126",51,"well"
"Topic 126",52,"site"
"Topic 126",53,"nucleotide"
"Topic 126",54,"federal"
"Topic 126",55,"herein"
"Topic 126",56,"primer"
"Topic 126",57,"within"
"Topic 126",58,"mixture"
"Topic 126",59,"signal"
"Topic 126",60,"expansion"
"Topic 126",61,"number"
"Topic 126",62,"attached"
"Topic 126",63,"presence"
"Topic 126",64,"fluorescent"
"Topic 126",65,"oligomers"
"Topic 126",66,"mutsβ"
"Topic 126",67,"wherein"
"Topic 126",68,"nucleotides"
"Topic 126",69,"another"
"Topic 126",70,"selected"
"Topic 126",71,"include"
"Topic 126",72,"schematic"
"Topic 126",73,"helicase"
"Topic 126",74,"cases"
"Topic 126",75,"recognition"
"Topic 126",76,"right"
"Topic 126",77,"temperature"
"Topic 126",78,"primers"
"Topic 126",79,"hybridize"
"Topic 126",80,"amplicon"
"Topic 126",81,"oligonucleotides"
"Topic 126",82,"single"
"Topic 126",83,"also"
"Topic 126",84,"shown"
"Topic 126",85,"concentration"
"Topic 126",86,"form"
"Topic 126",87,"representation"
"Topic 126",88,"range"
"Topic 126",89,"subsets"
"Topic 126",90,"performed"
"Topic 126",91,"molecules"
"Topic 126",92,"captured"
"Topic 126",93,"pcna"
"Topic 126",94,"conditions"
"Topic 126",95,"andor"
"Topic 126",96,"initial"
"Topic 126",97,"corresponding"
"Topic 126",98,"doublestranded"
"Topic 126",99,"friends"
"Topic 126",100,"comprise"
"Topic 127",1,"electrode"
"Topic 127",2,"display"
"Topic 127",3,"crystal"
"Topic 127",4,"liquid"
"Topic 127",5,"electrodes"
"Topic 127",6,"pixel"
"Topic 127",7,"line"
"Topic 127",8,"panel"
"Topic 127",9,"gate"
"Topic 127",10,"formed"
"Topic 127",11,"invention"
"Topic 127",12,"substrate"
"Topic 127",13,"voltage"
"Topic 127",14,"embodiment"
"Topic 127",15,"connected"
"Topic 127",16,"lines"
"Topic 127",17,"applied"
"Topic 127",18,"according"
"Topic 127",19,"disposed"
"Topic 127",20,"driving"
"Topic 127",21,"present"
"Topic 127",22,"source"
"Topic 127",23,"shown"
"Topic 127",24,"exemplary"
"Topic 127",25,"area"
"Topic 127",26,"film"
"Topic 127",27,"common"
"Topic 127",28,"plurality"
"Topic 127",29,"thus"
"Topic 127",30,"driver"
"Topic 127",31,"storage"
"Topic 127",32,"direction"
"Topic 127",33,"view"
"Topic 127",34,"will"
"Topic 127",35,"includes"
"Topic 127",36,"part"
"Topic 127",37,"first"
"Topic 127",38,"drain"
"Topic 127",39,"provided"
"Topic 127",40,"polarity"
"Topic 127",41,"electric"
"Topic 127",42,"field"
"Topic 127",43,"opposite"
"Topic 127",44,"switching"
"Topic 127",45,"described"
"Topic 127",46,"black"
"Topic 127",47,"thin"
"Topic 127",48,"capacitor"
"Topic 127",49,"transparent"
"Topic 127",50,"corresponding"
"Topic 127",51,"arranged"
"Topic 127",52,"electrically"
"Topic 127",53,"lower"
"Topic 127",54,"method"
"Topic 127",55,"backlight"
"Topic 127",56,"layer"
"Topic 127",57,"description"
"Topic 127",58,"reference"
"Topic 127",59,"showing"
"Topic 127",60,"respectively"
"Topic 127",61,"pixels"
"Topic 127",62,"substantially"
"Topic 127",63,"side"
"Topic 127",64,"embodiments"
"Topic 127",65,"voltages"
"Topic 127",66,"plan"
"Topic 127",67,"referring"
"Topic 127",68,"therefore"
"Topic 127",69,"material"
"Topic 127",70,"gray"
"Topic 127",71,"scanning"
"Topic 127",72,"structure"
"Topic 127",73,"including"
